x,y,Exact,Numeric,Error
0,0.30303,0,-0,0
0.020202,0.30303,0.0699221,-0,0.0699221
0.040404,0.30303,0.139563,-0,0.139563
0.0606061,0.30303,0.208641,-0,0.208641
0.0808081,0.30303,0.27688,-0,0.27688
0.10101,0.30303,0.344003,-0,0.344003
0.121212,0.30303,0.409741,-0,0.409741
0.141414,0.30303,0.47383,-0,0.47383
0.161616,0.30303,0.53601,-0,0.53601
0.181818,0.30303,0.596033,-0,0.596033
0.20202,0.30303,0.653655,-0,0.653655
0.222222,0.30303,0.708645,-0,0.708645
0.242424,0.30303,0.760782,-0,0.760782
0.262626,0.30303,0.809855,-0,0.809855
0.282828,0.30303,0.855667,-0,0.855667
0.30303,0.30303,0.898034,-0,0.898034
0.323232,0.30303,0.936785,-0,0.936785
0.343434,0.30303,0.971763,-0,0.971763
0.363636,0.30303,1.00283,-0,1.00283
0.383838,0.30303,1.02986,-0,1.02986
0.40404,0.30303,1.05274,-0,1.05274
0.424242,0.30303,1.07138,-0,1.07138
0.444444,0.30303,1.08571,-0,1.08571
0.464646,0.30303,1.09566,-0,1.09566
0.484848,0.30303,1.10121,-0,1.10121
1.51515,0.30303,-1.10121,-0,1.10121
1.53535,0.30303,-1.09566,-0,1.09566
1.55556,0.30303,-1.08571,-0,1.08571
1.57576,0.30303,-1.07138,-0,1.07138
1.59596,0.30303,-1.05274,-0,1.05274
1.61616,0.30303,-1.02986,-0,1.02986
1.63636,0.30303,-1.00283,-0,1.00283
1.65657,0.30303,-0.971763,-0,0.971763
1.67677,0.30303,-0.936785,-0,0.936785
1.69697,0.30303,-0.898034,-0,0.898034
1.71717,0.30303,-0.855667,-0,0.855667
1.73737,0.30303,-0.809855,-0,0.809855
1.75758,0.30303,-0.760782,-0,0.760782
1.77778,0.30303,-0.708645,-0,0.708645
1.79798,0.30303,-0.653655,-0,0.653655
1.81818,0.30303,-0.596033,-0,0.596033
1.83838,0.30303,-0.53601,-0,0.53601
1.85859,0.30303,-0.47383,-0,0.47383
1.87879,0.30303,-0.409741,-0,0.409741
1.89899,0.30303,-0.344003,-0,0.344003
1.91919,0.30303,-0.27688,-0,0.27688
1.93939,0.30303,-0.208641,-0,0.208641
1.9596,0.30303,-0.139563,-0,0.139563
1.9798,0.30303,-0.0699221,-0,0.0699221
2,0.30303,-1.39785e-14,-0,1.39785e-14
0,0.328283,0,-0,0
0.020202,0.328283,0.0776393,-0,0.0776393
0.040404,0.328283,0.154966,-0,0.154966
0.0606061,0.328283,0.231669,-0,0.231669
0.0808081,0.328283,0.307438,-0,0.307438
0.10101,0.328283,0.38197,-0,0.38197
0.121212,0.328283,0.454964,-0,0.454964
0.141414,0.328283,0.526126,-0,0.526126
0.161616,0.328283,0.595169,-0,0.595169
0.181818,0.328283,0.661816,-0,0.661816
0.20202,0.328283,0.725798,-0,0.725798
0.222222,0.328283,0.786857,-0,0.786857
0.242424,0.328283,0.844748,-0,0.844748
0.262626,0.328283,0.899237,-0,0.899237
0.282828,0.328283,0.950106,-0,0.950106
0.30303,0.328283,0.997149,-0,0.997149
0.323232,0.328283,1.04018,-0,1.04018
0.343434,0.328283,1.07902,-0,1.07902
0.363636,0.328283,1.11351,-0,1.11351
0.383838,0.328283,1.14352,-0,1.14352
0.40404,0.328283,1.16893,-0,1.16893
0.424242,0.328283,1.18963,-0,1.18963
0.444444,0.328283,1.20553,-0,1.20553
0.464646,0.328283,1.21659,-0,1.21659
0.484848,0.328283,1.22275,-0,1.22275
1.51515,0.328283,-1.22275,-0,1.22275
1.53535,0.328283,-1.21659,-0,1.21659
1.55556,0.328283,-1.20553,-0,1.20553
1.57576,0.328283,-1.18963,-0,1.18963
1.59596,0.328283,-1.16893,-0,1.16893
1.61616,0.328283,-1.14352,-0,1.14352
1.63636,0.328283,-1.11351,-0,1.11351
1.65657,0.328283,-1.07902,-0,1.07902
1.67677,0.328283,-1.04018,-0,1.04018
1.69697,0.328283,-0.997149,-0,0.997149
1.71717,0.328283,-0.950106,-0,0.950106
1.73737,0.328283,-0.899237,-0,0.899237
1.75758,0.328283,-0.844748,-0,0.844748
1.77778,0.328283,-0.786857,-0,0.786857
1.79798,0.328283,-0.725798,-0,0.725798
1.81818,0.328283,-0.661816,-0,0.661816
1.83838,0.328283,-0.595169,-0,0.595169
1.85859,0.328283,-0.526126,-0,0.526126
1.87879,0.328283,-0.454964,-0,0.454964
1.89899,0.328283,-0.38197,-0,0.38197
1.91919,0.328283,-0.307438,-0,0.307438
1.93939,0.328283,-0.231669,-0,0.231669
1.9596,0.328283,-0.154966,-0,0.154966
1.9798,0.328283,-0.0776393,-0,0.0776393
2,0.328283,-1.55213e-14,-0,1.55213e-14
0,0.353535,0,-0,0
0.020202,0.353535,0.0858454,-0,0.0858454
0.040404,0.353535,0.171345,-0,0.171345
0.0606061,0.353535,0.256155,-0,0.256155
0.0808081,0.353535,0.339933,-0,0.339933
0.10101,0.353535,0.422343,-0,0.422343
0.121212,0.353535,0.503051,-0,0.503051
0.141414,0.353535,0.581735,-0,0.581735
0.161616,0.353535,0.658076,-0,0.658076
0.181818,0.353535,0.731767,-0,0.731767
0.20202,0.353535,0.802511,-0,0.802511
0.222222,0.353535,0.870024,-0,0.870024
0.242424,0.353535,0.934034,-0,0.934034
0.262626,0.353535,0.994282,-0,0.994282
0.282828,0.353535,1.05053,-0,1.05053
0.30303,0.353535,1.10254,-0,1.10254
0.323232,0.353535,1.15012,-0,1.15012
0.343434,0.353535,1.19306,-0,1.19306
0.363636,0.353535,1.2312,-0,1.2312
0.383838,0.353535,1.26438,-0,1.26438
0.40404,0.353535,1.29248,-0,1.29248
0.424242,0.353535,1.31536,-0,1.31536
0.444444,0.353535,1.33295,-0,1.33295
0.464646,0.353535,1.34518,-0,1.34518
0.484848,0.353535,1.35198,-0,1.35198
1.51515,0.353535,-1.35198,-0,1.35198
1.53535,0.353535,-1.34518,-0,1.34518
1.55556,0.353535,-1.33295,-0,1.33295
1.57576,0.353535,-1.31536,-0,1.31536
1.59596,0.353535,-1.29248,-0,1.29248
1.61616,0.353535,-1.26438,-0,1.26438
1.63636,0.353535,-1.2312,-0,1.2312
1.65657,0.353535,-1.19306,-0,1.19306
1.67677,0.353535,-1.15012,-0,1.15012
1.69697,0.353535,-1.10254,-0,1.10254
1.71717,0.353535,-1.05053,-0,1.05053
1.73737,0.353535,-0.994282,-0,0.994282
1.75758,0.353535,-0.934034,-0,0.934034
1.77778,0.353535,-0.870024,-0,0.870024
1.79798,0.353535,-0.802511,-0,0.802511
1.81818,0.353535,-0.731767,-0,0.731767
1.83838,0.353535,-0.658076,-0,0.658076
1.85859,0.353535,-0.581735,-0,0.581735
1.87879,0.353535,-0.503051,-0,0.503051
1.89899,0.353535,-0.422343,-0,0.422343
1.91919,0.353535,-0.339933,-0,0.339933
1.93939,0.353535,-0.256155,-0,0.256155
1.9596,0.353535,-0.171345,-0,0.171345
1.9798,0.353535,-0.0858454,-0,0.0858454
2,0.353535,-1.71618e-14,-0,1.71618e-14
0,0.378788,0,-0,0
0.020202,0.378788,0.094592,-0,0.094592
0.040404,0.378788,0.188803,-0,0.188803
0.0606061,0.378788,0.282254,-0,0.282254
0.0808081,0.378788,0.374568,-0,0.374568
0.10101,0.378788,0.465374,-0,0.465374
0.121212,0.378788,0.554307,-0,0.554307
0.141414,0.378788,0.641007,-0,0.641007
0.161616,0.378788,0.725126,-0,0.725126
0.181818,0.378788,0.806325,-0,0.806325
0.20202,0.378788,0.884278,-0,0.884278
0.222222,0.378788,0.958669,-0,0.958669
0.242424,0.378788,1.0292,-0,1.0292
0.262626,0.378788,1.09559,-0,1.09559
0.282828,0.378788,1.15756,-0,1.15756
0.30303,0.378788,1.21488,-0,1.21488
0.323232,0.378788,1.2673,-0,1.2673
0.343434,0.378788,1.31462,-0,1.31462
0.363636,0.378788,1.35665,-0,1.35665
0.383838,0.378788,1.39321,-0,1.39321
0.40404,0.378788,1.42417,-0,1.42417
0.424242,0.378788,1.44938,-0,1.44938
0.444444,0.378788,1.46877,-0,1.46877
0.464646,0.378788,1.48224,-0,1.48224
0.484848,0.378788,1.48974,-0,1.48974
1.51515,0.378788,-1.48974,-0,1.48974
1.53535,0.378788,-1.48224,-0,1.48224
1.55556,0.378788,-1.46877,-0,1.46877
1.57576,0.378788,-1.44938,-0,1.44938
1.59596,0.378788,-1.42417,-0,1.42417
1.61616,0.378788,-1.39321,-0,1.39321
1.63636,0.378788,-1.35665,-0,1.35665
1.65657,0.378788,-1.31462,-0,1.31462
1.67677,0.378788,-1.2673,-0,1.2673
1.69697,0.378788,-1.21488,-0,1.21488
1.71717,0.378788,-1.15756,-0,1.15756
1.73737,0.378788,-1.09559,-0,1.09559
1.75758,0.378788,-1.0292,-0,1.0292
1.77778,0.378788,-0.958669,-0,0.958669
1.79798,0.378788,-0.884278,-0,0.884278
1.81818,0.378788,-0.806325,-0,0.806325
1.83838,0.378788,-0.725126,-0,0.725126
1.85859,0.378788,-0.641007,-0,0.641007
1.87879,0.378788,-0.554307,-0,0.554307
1.89899,0.378788,-0.465374,-0,0.465374
1.91919,0.378788,-0.374568,-0,0.374568
1.93939,0.378788,-0.282254,-0,0.282254
1.9596,0.378788,-0.188803,-0,0.188803
1.9798,0.378788,-0.094592,-0,0.094592
2,0.378788,-1.89104e-14,-0,1.89104e-14
0,0.40404,0,-0,0
0.020202,0.40404,0.103934,-0,0.103934
0.040404,0.40404,0.20745,-0,0.20745
0.0606061,0.40404,0.310131,-0,0.310131
0.0808081,0.40404,0.411562,-0,0.411562
0.10101,0.40404,0.511337,-0,0.511337
0.121212,0.40404,0.609052,-0,0.609052
0.141414,0.40404,0.704315,-0,0.704315
0.161616,0.40404,0.796743,-0,0.796743
0.181818,0.40404,0.885961,-0,0.885961
0.20202,0.40404,0.971613,-0,0.971613
0.222222,0.40404,1.05335,-0,1.05335
0.242424,0.40404,1.13085,-0,1.13085
0.262626,0.40404,1.20379,-0,1.20379
0.282828,0.40404,1.27189,-0,1.27189
0.30303,0.40404,1.33487,-0,1.33487
0.323232,0.40404,1.39247,-0,1.39247
0.343434,0.40404,1.44446,-0,1.44446
0.363636,0.40404,1.49064,-0,1.49064
0.383838,0.40404,1.53081,-0,1.53081
0.40404,0.40404,1.56482,-0,1.56482
0.424242,0.40404,1.59253,-0,1.59253
0.444444,0.40404,1.61383,-0,1.61383
0.464646,0.40404,1.62863,-0,1.62863
0.484848,0.40404,1.63687,-0,1.63687
1.51515,0.40404,-1.63687,-0,1.63687
1.53535,0.40404,-1.62863,-0,1.62863
1.55556,0.40404,-1.61383,-0,1.61383
1.57576,0.40404,-1.59253,-0,1.59253
1.59596,0.40404,-1.56482,-0,1.56482
1.61616,0.40404,-1.53081,-0,1.53081
1.63636,0.40404,-1.49064,-0,1.49064
1.65657,0.40404,-1.44446,-0,1.44446
1.67677,0.40404,-1.39247,-0,1.39247
1.69697,0.40404,-1.33487,-0,1.33487
1.71717,0.40404,-1.27189,-0,1.27189
1.73737,0.40404,-1.20379,-0,1.20379
1.75758,0.40404,-1.13085,-0,1.13085
1.77778,0.40404,-1.05335,-0,1.05335
1.79798,0.40404,-0.971613,-0,0.971613
1.81818,0.40404,-0.885961,-0,0.885961
1.83838,0.40404,-0.796743,-0,0.796743
1.85859,0.40404,-0.704315,-0,0.704315
1.87879,0.40404,-0.609052,-0,0.609052
1.89899,0.40404,-0.511337,-0,0.511337
1.91919,0.40404,-0.411562,-0,0.411562
1.93939,0.40404,-0.310131,-0,0.310131
1.9596,0.40404,-0.20745,-0,0.20745
1.9798,0.40404,-0.103934,-0,0.103934
2,0.40404,-2.07781e-14,-0,2.07781e-14
0,0.429293,0,-0,0
0.020202,0.429293,0.113931,-0,0.113931
0.040404,0.429293,0.227404,-0,0.227404
0.0606061,0.429293,0.33996,-0,0.33996
0.0808081,0.429293,0.451148,-0,0.451148
0.10101,0.429293,0.560519,-0,0.560519
0.121212,0.429293,0.667633,-0,0.667633
0.141414,0.429293,0.772059,-0,0.772059
0.161616,0.429293,0.873376,-0,0.873376
0.181818,0.429293,0.971177,-0,0.971177
0.20202,0.429293,1.06507,-0,1.06507
0.222222,0.429293,1.15467,-0,1.15467
0.242424,0.429293,1.23962,-0,1.23962
0.262626,0.429293,1.31958,-0,1.31958
0.282828,0.429293,1.39423,-0,1.39423
0.30303,0.429293,1.46326,-0,1.46326
0.323232,0.429293,1.5264,-0,1.5264
0.343434,0.429293,1.58339,-0,1.58339
0.363636,0.429293,1.63401,-0,1.63401
0.383838,0.429293,1.67805,-0,1.67805
0.40404,0.429293,1.71533,-0,1.71533
0.424242,0.429293,1.74571,-0,1.74571
0.444444,0.429293,1.76905,-0,1.76905
0.464646,0.429293,1.78528,-0,1.78528
0.484848,0.429293,1.79431,-0,1.79431
1.51515,0.429293,-1.79431,-0,1.79431
1.53535,0.429293,-1.78528,-0,1.78528
1.55556,0.429293,-1.76905,-0,1.76905
1.57576,0.429293,-1.74571,-0,1.74571
1.59596,0.429293,-1.71533,-0,1.71533
1.61616,0.429293,-1.67805,-0,1.67805
1.63636,0.429293,-1.63401,-0,1.63401
1.65657,0.429293,-1.58339,-0,1.58339
1.67677,0.429293,-1.5264,-0,1.5264
1.69697,0.429293,-1.46326,-0,1.46326
1.71717,0.429293,-1.39423,-0,1.39423
1.73737,0.429293,-1.31958,-0,1.31958
1.75758,0.429293,-1.23962,-0,1.23962
1.77778,0.429293,-1.15467,-0,1.15467
1.79798,0.429293,-1.06507,-0,1.06507
1.81818,0.429293,-0.971177,-0,0.971177
1.83838,0.429293,-0.873376,-0,0.873376
1.85859,0.429293,-0.772059,-0,0.772059
1.87879,0.429293,-0.667633,-0,0.667633
1.89899,0.429293,-0.560519,-0,0.560519
1.91919,0.429293,-0.451148,-0,0.451148
1.93939,0.429293,-0.33996,-0,0.33996
1.9596,0.429293,-0.227404,-0,0.227404
1.9798,0.429293,-0.113931,-0,0.113931
2,0.429293,-2.27766e-14,-0,2.27766e-14
0,0.454545,0,-0,0
0.020202,0.454545,0.124645,-0,0.124645
0.040404,0.454545,0.248789,-0,0.248789
0.0606061,0.454545,0.37193,-0,0.37193
0.0808081,0.454545,0.493575,-0,0.493575
0.10101,0.454545,0.613231,-0,0.613231
0.121212,0.454545,0.730418,-0,0.730418
0.141414,0.454545,0.844665,-0,0.844665
0.161616,0.454545,0.95551,-0,0.95551
0.181818,0.454545,1.06251,-0,1.06251
0.20202,0.454545,1.16523,-0,1.16523
0.222222,0.454545,1.26325,-0,1.26325
0.242424,0.454545,1.35619,-0,1.35619
0.262626,0.454545,1.44367,-0,1.44367
0.282828,0.454545,1.52534,-0,1.52534
0.30303,0.454545,1.60086,-0,1.60086
0.323232,0.454545,1.66994,-0,1.66994
0.343434,0.454545,1.7323,-0,1.7323
0.363636,0.454545,1.78768,-0,1.78768
0.383838,0.454545,1.83586,-0,1.83586
0.40404,0.454545,1.87664,-0,1.87664
0.424242,0.454545,1.90988,-0,1.90988
0.444444,0.454545,1.93542,-0,1.93542
0.464646,0.454545,1.95316,-0,1.95316
0.484848,0.454545,1.96305,-0,1.96305
1.51515,0.454545,-1.96305,-0,1.96305
1.53535,0.454545,-1.95316,-0,1.95316
1.55556,0.454545,-1.93542,-0,1.93542
1.57576,0.454545,-1.90988,-0,1.90988
1.59596,0.454545,-1.87664,-0,1.87664
1.61616,0.454545,-1.83586,-0,1.83586
1.63636,0.454545,-1.78768,-0,1.78768
1.65657,0.454545,-1.7323,-0,1.7323
1.67677,0.454545,-1.66994,-0,1.66994
1.69697,0.454545,-1.60086,-0,1.60086
1.71717,0.454545,-1.52534,-0,1.52534
1.73737,0.454545,-1.44367,-0,1.44367
1.75758,0.454545,-1.35619,-0,1.35619
1.77778,0.454545,-1.26325,-0,1.26325
1.79798,0.454545,-1.16523,-0,1.16523
1.81818,0.454545,-1.06251,-0,1.06251
1.83838,0.454545,-0.95551,-0,0.95551
1.85859,0.454545,-0.844665,-0,0.844665
1.87879,0.454545,-0.730418,-0,0.730418
1.89899,0.454545,-0.613231,-0,0.613231
1.91919,0.454545,-0.493575,-0,0.493575
1.93939,0.454545,-0.37193,-0,0.37193
1.9596,0.454545,-0.248789,-0,0.248789
1.9798,0.454545,-0.124645,-0,0.124645
2,0.454545,-2.49185e-14,-0,2.49185e-14
0,0.479798,0,-0,0
0.020202,0.479798,0.136144,-0,0.136144
0.040404,0.479798,0.271741,-0,0.271741
0.0606061,0.479798,0.406243,-0,0.406243
0.0808081,0.479798,0.539109,-0,0.539109
0.10101,0.479798,0.669805,-0,0.669805
0.121212,0.479798,0.797803,-0,0.797803
0.141414,0.479798,0.922589,-0,0.922589
0.161616,0.479798,1.04366,-0,1.04366
0.181818,0.479798,1.16053,-0,1.16053
0.20202,0.479798,1.27272,-0,1.27272
0.222222,0.479798,1.37979,-0,1.37979
0.242424,0.479798,1.48131,-0,1.48131
0.262626,0.479798,1.57686,-0,1.57686
0.282828,0.479798,1.66606,-0,1.66606
0.30303,0.479798,1.74855,-0,1.74855
0.323232,0.479798,1.824,-0,1.824
0.343434,0.479798,1.89211,-0,1.89211
0.363636,0.479798,1.9526,-0,1.9526
0.383838,0.479798,2.00522,-0,2.00522
0.40404,0.479798,2.04977,-0,2.04977
0.424242,0.479798,2.08607,-0,2.08607
0.444444,0.479798,2.11397,-0,2.11397
0.464646,0.479798,2.13335,-0,2.13335
0.484848,0.479798,2.14415,-0,2.14415
1.51515,0.479798,-2.14415,-0,2.14415
1.53535,0.479798,-2.13335,-0,2.13335
1.55556,0.479798,-2.11397,-0,2.11397
1.57576,0.479798,-2.08607,-0,2.08607
1.59596,0.479798,-2.04977,-0,2.04977
1.61616,0.479798,-2.00522,-0,2.00522
1.63636,0.479798,-1.9526,-0,1.9526
1.65657,0.479798,-1.89211,-0,1.89211
1.67677,0.479798,-1.824,-0,1.824
1.69697,0.479798,-1.74855,-0,1.74855
1.71717,0.479798,-1.66606,-0,1.66606
1.73737,0.479798,-1.57686,-0,1.57686
1.75758,0.479798,-1.48131,-0,1.48131
1.77778,0.479798,-1.37979,-0,1.37979
1.79798,0.479798,-1.27272,-0,1.27272
1.81818,0.479798,-1.16053,-0,1.16053
1.83838,0.479798,-1.04366,-0,1.04366
1.85859,0.479798,-0.922589,-0,0.922589
1.87879,0.479798,-0.797803,-0,0.797803
1.89899,0.479798,-0.669805,-0,0.669805
1.91919,0.479798,-0.539109,-0,0.539109
1.93939,0.479798,-0.406243,-0,0.406243
1.9596,0.479798,-0.271741,-0,0.271741
1.9798,0.479798,-0.136144,-0,0.136144
2,0.479798,-2.72174e-14,-0,2.72174e-14
0,0.505051,0,-0,0
0.020202,0.505051,0.148501,-0,0.148501
0.040404,0.505051,0.296404,-0,0.296404
0.0606061,0.505051,0.443113,-0,0.443113
0.0808081,0.505051,0.588039,-0,0.588039
0.10101,0.505051,0.730596,-0,0.730596
0.121212,0.505051,0.870211,-0,0.870211
0.141414,0.505051,1.00632,-0,1.00632
0.161616,0.505051,1.13838,-0,1.13838
0.181818,0.505051,1.26586,-0,1.26586
0.20202,0.505051,1.38824,-0,1.38824
0.222222,0.505051,1.50502,-0,1.50502
0.242424,0.505051,1.61575,-0,1.61575
0.262626,0.505051,1.71997,-0,1.71997
0.282828,0.505051,1.81727,-0,1.81727
0.30303,0.505051,1.90725,-0,1.90725
0.323232,0.505051,1.98955,-0,1.98955
0.343434,0.505051,2.06384,-0,2.06384
0.363636,0.505051,2.12981,-0,2.12981
0.383838,0.505051,2.18722,-0,2.18722
0.40404,0.505051,2.23581,-0,2.23581
0.424242,0.505051,2.2754,-0,2.2754
0.444444,0.505051,2.30583,-0,2.30583
0.464646,0.505051,2.32698,-0,2.32698
0.484848,0.505051,2.33875,-0,2.33875
1.51515,0.505051,-2.33875,-0,2.33875
1.53535,0.505051,-2.32698,-0,2.32698
1.55556,0.505051,-2.30583,-0,2.30583
1.57576,0.505051,-2.2754,-0,2.2754
1.59596,0.505051,-2.23581,-0,2.23581
1.61616,0.505051,-2.18722,-0,2.18722
1.63636,0.505051,-2.12981,-0,2.12981
1.65657,0.505051,-2.06384,-0,2.06384
1.67677,0.505051,-1.98955,-0,1.98955
1.69697,0.505051,-1.90725,-0,1.90725
1.71717,0.505051,-1.81727,-0,1.81727
1.73737,0.505051,-1.71997,-0,1.71997
1.75758,0.505051,-1.61575,-0,1.61575
1.77778,0.505051,-1.50502,-0,1.50502
1.79798,0.505051,-1.38824,-0,1.38824
1.81818,0.505051,-1.26586,-0,1.26586
1.83838,0.505051,-1.13838,-0,1.13838
1.85859,0.505051,-1.00632,-0,1.00632
1.87879,0.505051,-0.870211,-0,0.870211
1.89899,0.505051,-0.730596,-0,0.730596
1.91919,0.505051,-0.588039,-0,0.588039
1.93939,0.505051,-0.443113,-0,0.443113
1.9596,0.505051,-0.296404,-0,0.296404
1.9798,0.505051,-0.148501,-0,0.148501
2,0.505051,-2.96876e-14,-0,2.96876e-14
0,0.530303,0,-0,0
0.020202,0.530303,0.161792,-0,0.161792
0.040404,0.530303,0.322933,-0,0.322933
0.0606061,0.530303,0.482774,-0,0.482774
0.0808081,0.530303,0.640671,-0,0.640671
0.10101,0.530303,0.795988,-0,0.795988
0.121212,0.530303,0.9481,-0,0.9481
0.141414,0.530303,1.09639,-0,1.09639
0.161616,0.530303,1.24027,-0,1.24027
0.181818,0.530303,1.37916,-0,1.37916
0.20202,0.530303,1.51249,-0,1.51249
0.222222,0.530303,1.63973,-0,1.63973
0.242424,0.530303,1.76037,-0,1.76037
0.262626,0.530303,1.87392,-0,1.87392
0.282828,0.530303,1.97993,-0,1.97993
0.30303,0.530303,2.07796,-0,2.07796
0.323232,0.530303,2.16762,-0,2.16762
0.343434,0.530303,2.24856,-0,2.24856
0.363636,0.530303,2.32044,-0,2.32044
0.383838,0.530303,2.38298,-0,2.38298
0.40404,0.530303,2.43593,-0,2.43593
0.424242,0.530303,2.47906,-0,2.47906
0.444444,0.530303,2.51221,-0,2.51221
0.464646,0.530303,2.53525,-0,2.53525
0.484848,0.530303,2.54808,-0,2.54808
1.51515,0.530303,-2.54808,-0,2.54808
1.53535,0.530303,-2.53525,-0,2.53525
1.55556,0.530303,-2.51221,-0,2.51221
1.57576,0.530303,-2.47906,-0,2.47906
1.59596,0.530303,-2.43593,-0,2.43593
1.61616,0.530303,-2.38298,-0,2.38298
1.63636,0.530303,-2.32044,-0,2.32044
1.65657,0.530303,-2.24856,-0,2.24856
1.67677,0.530303,-2.16762,-0,2.16762
1.69697,0.530303,-2.07796,-0,2.07796
1.71717,0.530303,-1.97993,-0,1.97993
1.73737,0.530303,-1.87392,-0,1.87392
1.75758,0.530303,-1.76037,-0,1.76037
1.77778,0.530303,-1.63973,-0,1.63973
1.79798,0.530303,-1.51249,-0,1.51249
1.81818,0.530303,-1.37916,-0,1.37916
1.83838,0.530303,-1.24027,-0,1.24027
1.85859,0.530303,-1.09639,-0,1.09639
1.87879,0.530303,-0.9481,-0,0.9481
1.89899,0.530303,-0.795988,-0,0.795988
1.91919,0.530303,-0.640671,-0,0.640671
1.93939,0.530303,-0.482774,-0,0.482774
1.9596,0.530303,-0.322933,-0,0.322933
1.9798,0.530303,-0.161792,-0,0.161792
2,0.530303,-3.23448e-14,-0,3.23448e-14
0,0.555556,0,-0,0
0.020202,0.555556,0.176103,-0,0.176103
0.040404,0.555556,0.351497,-0,0.351497
0.0606061,0.555556,0.525475,-0,0.525475
0.0808081,0.555556,0.697337,-0,0.697337
0.10101,0.555556,0.866392,-0,0.866392
0.121212,0.555556,1.03196,-0,1.03196
0.141414,0.555556,1.19337,-0,1.19337
0.161616,0.555556,1.34997,-0,1.34997
0.181818,0.555556,1.50114,-0,1.50114
0.20202,0.555556,1.64627,-0,1.64627
0.222222,0.555556,1.78476,-0,1.78476
0.242424,0.555556,1.91607,-0,1.91607
0.262626,0.555556,2.03967,-0,2.03967
0.282828,0.555556,2.15505,-0,2.15505
0.30303,0.555556,2.26175,-0,2.26175
0.323232,0.555556,2.35935,-0,2.35935
0.343434,0.555556,2.44744,-0,2.44744
0.363636,0.555556,2.52568,-0,2.52568
0.383838,0.555556,2.59375,-0,2.59375
0.40404,0.555556,2.65138,-0,2.65138
0.424242,0.555556,2.69833,-0,2.69833
0.444444,0.555556,2.73442,-0,2.73442
0.464646,0.555556,2.75949,-0,2.75949
0.484848,0.555556,2.77345,-0,2.77345
1.51515,0.555556,-2.77345,-0,2.77345
1.53535,0.555556,-2.75949,-0,2.75949
1.55556,0.555556,-2.73442,-0,2.73442
1.57576,0.555556,-2.69833,-0,2.69833
1.59596,0.555556,-2.65138,-0,2.65138
1.61616,0.555556,-2.59375,-0,2.59375
1.63636,0.555556,-2.52568,-0,2.52568
1.65657,0.555556,-2.44744,-0,2.44744
1.67677,0.555556,-2.35935,-0,2.35935
1.69697,0.555556,-2.26175,-0,2.26175
1.71717,0.555556,-2.15505,-0,2.15505
1.73737,0.555556,-2.03967,-0,2.03967
1.75758,0.555556,-1.91607,-0,1.91607
1.77778,0.555556,-1.78476,-0,1.78476
1.79798,0.555556,-1.64627,-0,1.64627
1.81818,0.555556,-1.50114,-0,1.50114
1.83838,0.555556,-1.34997,-0,1.34997
1.85859,0.555556,-1.19337,-0,1.19337
1.87879,0.555556,-1.03196,-0,1.03196
1.89899,0.555556,-0.866392,-0,0.866392
1.91919,0.555556,-0.697337,-0,0.697337
1.93939,0.555556,-0.525475,-0,0.525475
1.9596,0.555556,-0.351497,-0,0.351497
1.9798,0.555556,-0.176103,-0,0.176103
2,0.555556,-3.52057e-14,-0,3.52057e-14
0,0.580808,0,-0,0
0.020202,0.580808,0.191522,-0,0.191522
0.040404,0.580808,0.382273,-0,0.382273
0.0606061,0.580808,0.571485,-0,0.571485
0.0808081,0.580808,0.758395,-0,0.758395
0.10101,0.580808,0.942252,-0,0.942252
0.121212,0.580808,1.12231,-0,1.12231
0.141414,0.580808,1.29786,-0,1.29786
0.161616,0.580808,1.46818,-0,1.46818
0.181818,0.580808,1.63258,-0,1.63258
0.20202,0.580808,1.79041,-0,1.79041
0.222222,0.580808,1.94104,-0,1.94104
0.242424,0.580808,2.08384,-0,2.08384
0.262626,0.580808,2.21826,-0,2.21826
0.282828,0.580808,2.34374,-0,2.34374
0.30303,0.580808,2.45979,-0,2.45979
0.323232,0.580808,2.56593,-0,2.56593
0.343434,0.580808,2.66174,-0,2.66174
0.363636,0.580808,2.74683,-0,2.74683
0.383838,0.580808,2.82086,-0,2.82086
0.40404,0.580808,2.88353,-0,2.88353
0.424242,0.580808,2.93459,-0,2.93459
0.444444,0.580808,2.97384,-0,2.97384
0.464646,0.580808,3.00111,-0,3.00111
0.484848,0.580808,3.01629,-0,3.01629
1.51515,0.580808,-3.01629,-0,3.01629
1.53535,0.580808,-3.00111,-0,3.00111
1.55556,0.580808,-2.97384,-0,2.97384
1.57576,0.580808,-2.93459,-0,2.93459
1.59596,0.580808,-2.88353,-0,2.88353
1.61616,0.580808,-2.82086,-0,2.82086
1.63636,0.580808,-2.74683,-0,2.74683
1.65657,0.580808,-2.66174,-0,2.66174
1.67677,0.580808,-2.56593,-0,2.56593
1.69697,0.580808,-2.45979,-0,2.45979
1.71717,0.580808,-2.34374,-0,2.34374
1.73737,0.580808,-2.21826,-0,2.21826
1.75758,0.580808,-2.08384,-0,2.08384
1.77778,0.580808,-1.94104,-0,1.94104
1.79798,0.580808,-1.79041,-0,1.79041
1.81818,0.580808,-1.63258,-0,1.63258
1.83838,0.580808,-1.46818,-0,1.46818
1.85859,0.580808,-1.29786,-0,1.29786
1.87879,0.580808,-1.12231,-0,1.12231
1.89899,0.580808,-0.942252,-0,0.942252
1.91919,0.580808,-0.758395,-0,0.758395
